9/9/2008 10:45,Name,Rank,Type,Code,Attribute,Description,Quality,Job,Appraisal,Value,Weight,ReqLv,Price,Width,Height,StackNumber,AutoStack,StackDrop_Min,StackDrop_Max,Has_Durability,Can_Repair,Durability_Low,Durability_Normal,Durability_High,DropRate_LowQuality,DropRate_NormalQuality,DropRate_HighQuality,No Data,Wear : Range,Wear : Speed,Wear : CriticalRate,Wear : Drop LV,Wear : Drop Option Number,Wear : Drop Socket 1EA Rate,Wear : Drop Socket 2EA Rate,Wear : Drop Socket 3EA Rate,Wear : Drop Socket 4EA Rate,Wear : Small Monster Attack Addition,Wear : Middle Monster Attack Addition,Wear : Large Monster Attack Addition,Wear : Boss Monster Attack Addition,Wear : Undead Monster Attack Addition,Option Index 1,Option Value 1,Option Index 2,Option Value 2,Option Index 3,Option Value 3,Option Index 4,Option Value 4,Option Index 5,Option Value 5,Option Index 6,Option Value 6,MinOption1,MaxOption1,MinOption2,MaxOption2,MinOption3,MaxOption3,Level 0 Item LV,Level 0 Melee Min Attack,Level 0 Melee Max Attack,Level 0 Magic Min Attack,Level 0 Magic Max Attack,Level 0 Defance Min,Level 0 Defance Max,Level 0 Blocking Rate,Level 0 Critical Bonus,Level 0 Str Request,Level 0 Dex Request,Level 0 Spr Request,Level 0 Appraisal Addition,BeforeLevelIndex,NextLevelIndex,Period,IsLimit,PeriodBreak,Belong,NextShape,Column1
19566,Chaotic Armor +6,3,5,1,0,1281,27,0001-0000-0000-0000-0000-0000-0000-0000,1500,0,1,49,10048,2,2,0,0,1,1,0,0,15,35,50,3,2,1,4676,1,1,0,0,0,0,0,0,0,0,0,0,0,0,72,15,25,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,105,105,0,0,0,0,0,0,19565,19567,0,0,1,0,0,
19567,Chaotic Armor +7,3,5,1,0,1281,27,0001-0000-0000-0000-0000-0000-0000-0000,1500,0,1,49,10048,2,2,0,0,1,1,0,0,15,35,50,3,2,1,4677,1,1,0,0,0,0,0,0,0,0,0,0,0,0,72,15,25,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,117,117,0,0,0,0,0,0,19566,19568,0,0,1,0,0,
19568,Chaotic Armor +8,3,5,1,0,1281,27,0001-0000-0000-0000-0000-0000-0000-0000,1500,0,1,49,10048,2,2,0,0,1,1,0,0,15,35,50,3,2,1,4678,1,1,0,0,0,0,0,0,0,0,0,0,0,0,72,15,25,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,131,131,0,0,0,0,0,0,19567,19569,0,0,1,0,0,
19569,Chaotic Armor +9,3,5,1,0,1281,27,0001-0000-0000-0000-0000-0000-0000-0000,1500,0,1,49,10048,2,2,0,0,1,1,0,0,15,35,50,3,2,1,4679,1,1,0,0,0,0,0,0,0,0,0,0,0,0,72,15,25,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,150,150,0,0,0,0,0,0,19568,0,0,0,1,0,0,
2041,Chaotic Boots,3,5,3,0,1283,27,0001-0000-0000-0000-0000-0000-0000-0000,1500,0,1,47,4300,2,2,0,0,1,1,0,0,15,35,50,3,2,1,4640,1,1,0,0,0,0,0,0,0,0,0,0,0,0,72,8,27,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,30,0,0,0,0,0,0,0,19091,0,0,1,0,0,
19091,Chaotic Boots +1,3,5,3,0,1283,27,0001-0000-0000-0000-0000-0000-0000-0000,1500,0,1,47,4300,2,2,0,0,1,1,0,0,15,35,50,3,2,1,4641,1,1,0,0,0,0,0,0,0,0,0,0,0,0,72,8,27,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,31,31,0,0,0,0,0,0,2041,19092,0,0,1,0,0,
19092,Chaotic Boots +2,3,5,3,0,1283,27,0001-0000-0000-0000-0000-0000-0000-0000,1500,0,1,47,4300,2,2,0,0,1,1,0,0,15,35,50,3,2,1,4642,1,1,0,0,0,0,0,0,0,0,0,0,0,0,72,8,27,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,33,33,0,0,0,0,0,0,19091,19093,0,0,1,0,0,
19093,Chaotic Boots +3,3,5,3,0,1283,27,0001-0000-0000-0000-0000-0000-0000-0000,1500,0,1,47,4300,2,2,0,0,1,1,0,0,15,35,50,3,2,1,4643,1,1,0,0,0,0,0,0,0,0,0,0,0,0,72,8,27,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,35,35,0,0,0,0,0,0,19092,19094,0,0,1,0,0,
19094,Chaotic Boots +4,3,5,3,0,1283,27,0001-0000-0000-0000-0000-0000-0000-0000,1500,0,1,47,4300,2,2,0,0,1,1,0,0,15,35,50,3,2,1,4644,1,1,0,0,0,0,0,0,0,0,0,0,0,0,72,8,27,5,51,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,38,38,0,0,0,0,0,0,19093,19095,0,0,1,0,0,
19095,Chaotic Boots +5,3,5,3,0,1283,27,0001-0000-0000-0000-0000-0000-0000-0000,1500,0,1,47,4300,2,2,0,0,1,1,0,0,15,35,50,3,2,1,4645,1,1,0,0,0,0,0,0,0,0,0,0,0,0,72,8,27,5,51,4,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,41,41,0,0,0,0,0,0,19094,19096,0,0,1,0,0,
19096,Chaotic Boots +6,3,5,3,0,1283,27,0001-0000-0000-0000-0000-0000-0000-0000,1500,0,1,47,4300,2,2,0,0,1,1,0,0,15,35,50,3,2,1,4646,1,1,0,0,0,0,0,0,0,0,0,0,0,0,72,8,27,5,51,5,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,44,44,0,0,0,0,0,0,19095,19097,0,0,1,0,0,
19097,Chaotic Boots +7,3,5,3,0,1283,27,0001-0000-0000-0000-0000-0000-0000-0000,1500,0,1,47,4300,2,2,0,0,1,1,0,0,15,35,50,3,2,1,4647,1,1,0,0,0,0,0,0,0,0,0,0,0,0,72,8,27,5,51,6,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,50,50,0,0,0,0,0,0,19096,19098,0,0,1,0,0,
19098,Chaotic Boots +8,3,5,3,0,1283,27,0001-0000-0000-0000-0000-0000-0000-0000,1500,0,1,47,4300,2,2,0,0,1,1,0,0,15,35,50,3,2,1,4648,1,1,0,0,0,0,0,0,0,0,0,0,0,0,72,8,27,5,51,7,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,57,57,0,0,0,0,0,0,19097,19099,0,0,1,0,0,
19099,Chaotic Boots +9,3,5,3,0,1283,27,0001-0000-0000-0000-0000-0000-0000-0000,1500,0,1,47,4300,2,2,0,0,1,1,0,0,15,35,50,3,2,1,4649,1,1,0,0,0,0,0,0,0,0,0,0,0,0,72,8,27,5,51,10,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,67,67,0,0,0,0,0,0,19098,0,0,0,1,0,0,
1981,Chaotic Glove,3,5,4,0,1284,27,0001-0000-0000-0000-0000-0000-0000-0000,1500,0,1,48,3725,2,2,0,0,1,1,0,0,15,35,50,3,2,1,4530,1,1,0,0,0,0,0,0,0,0,0,0,0,0,32,20,35,23,91,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,27,0,0,0,0,0,0,0,18101,0,0,1,0,0,
18101,Chaotic Glove +1,3,5,4,0,1284,27,0001-0000-0000-0000-0000-0000-0000-0000,1500,0,1,48,3725,2,2,0,0,1,1,0,0,15,35,50,3,2,1,4531,1,1,0,0,0,0,0,0,0,0,0,0,0,0,32,20,35,23,91,38,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,28,28,0,0,0,0,0,0,1981,18102,0,0,1,0,0,
18102,Chaotic Glove +2,3,5,4,0,1284,27,0001-0000-0000-0000-0000-0000-0000-0000,1500,0,1,48,3725,2,2,0,0,1,1,0,0,15,35,50,3,2,1,4532,1,1,0,0,0,0,0,0,0,0,0,0,0,0,32,20,35,23,91,38,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,30,30,0,0,0,0,0,0,18101,18103,0,0,1,0,0,
18103,Chaotic Glove +3,3,5,4,0,1284,27,0001-0000-0000-0000-0000-0000-0000-0000,1500,0,1,48,3725,2,2,0,0,1,1,0,0,15,35,50,3,2,1,4533,1,1,0,0,0,0,0,0,0,0,0,0,0,0,32,20,35,23,91,38,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,32,32,0,0,0,0,0,0,18102,18104,0,0,1,0,0,
18104,Chaotic Glove +4,3,5,4,0,1284,27,0001-0000-0000-0000-0000-0000-0000-0000,1500,0,1,48,3725,2,2,0,0,1,1,0,0,15,35,50,3,2,1,4534,1,1,0,0,0,0,0,0,0,0,0,0,0,0,32,20,35,23,91,38,49,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,35,35,0,0,0,0,0,0,18103,18105,0,0,1,0,0,
18105,Chaotic Glove +5,3,5,4,0,1284,27,0001-0000-0000-0000-0000-0000-0000-0000,1500,0,1,48,3725,2,2,0,0,1,1,0,0,15,35,50,3,2,1,4535,1,1,0,0,0,0,0,0,0,0,0,0,0,0,32,20,35,23,91,38,49,4,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,38,38,0,0,0,0,0,0,18104,18106,0,0,1,0,0,
18106,Chaotic Glove +6,3,5,4,0,1284,27,0001-0000-0000-0000-0000-0000-0000-0000,1500,0,1,48,3725,2,2,0,0,1,1,0,0,15,35,50,3,2,1,4536,1,1,0,0,0,0,0,0,0,0,0,0,0,0,32,20,35,23,91,38,49,5,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,41,41,0,0,0,0,0,0,18105,18107,0,0,1,0,0,
18107,Chaotic Glove +7,3,5,4,0,1284,27,0001-0000-0000-0000-0000-0000-0000-0000,1500,0,1,48,3725,2,2,0,0,1,1,0,0,15,35,50,3,2,1,4537,1,1,0,0,0,0,0,0,0,0,0,0,0,0,32,20,35,23,91,38,49,6,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,47,47,0,0,0,0,0,0,18106,18108,0,0,1,0,0,
18108,Chaotic Glove +8,3,5,4,0,1284,27,0001-0000-0000-0000-0000-0000-0000-0000,1500,0,1,48,3725,2,2,0,0,1,1,0,0,15,35,50,3,2,1,4538,1,1,0,0,0,0,0,0,0,0,0,0,0,0,32,20,35,23,91,38,49,7,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,54,54,0,0,0,0,0,0,18107,18109,0,0,1,0,0,
18109,Chaotic Glove +9,3,5,4,0,1284,27,0001-0000-0000-0000-0000-0000-0000-0000,1500,0,1,48,3725,2,2,0,0,1,1,0,0,15,35,50,3,2,1,4539,1,1,0,0,0,0,0,0,0,0,0,0,0,0,32,20,35,23,91,38,49,10,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,64,64,0,0,0,0,0,0,18108,0,0,0,1,0,0,
2011,Chaotic Helmet,3,5,0,0,1280,27,0001-0000-0000-0000-0000-0000-0000-0000,1500,0,1,50,6498,2,2,0,0,1,1,0,0,15,35,50,3,2,1,4560,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8,100,16,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,59,0,0,0,0,0,0,0,18631,0,0,1,0,0,
18631,Chaotic Helmet +1,3,5,0,0,1280,27,0001-0000-0000-0000-0000-0000-0000-0000,1500,0,1,50,6498,2,2,0,0,1,1,0,0,15,35,50,3,2,1,4561,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8,100,16,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,61,61,0,0,0,0,0,0,2011,18632,0,0,1,0,0,
18632,Chaotic Helmet +2,3,5,0,0,1280,27,0001-0000-0000-0000-0000-0000-0000-0000,1500,0,1,50,6498,2,2,0,0,1,1,0,0,15,35,50,3,2,1,4562,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8,100,16,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,64,64,0,0,0,0,0,0,18631,18633,0,0,1,0,0,
18633,Chaotic Helmet +3,3,5,0,0,1280,27,0001-0000-0000-0000-0000-0000-0000-0000,1500,0,1,50,6498,2,2,0,0,1,1,0,0,15,35,50,3,2,1,4563,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8,100,16,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,68,68,0,0,0,0,0,0,18632,18634,0,0,1,0,0,
18634,Chaotic Helmet +4,3,5,0,0,1280,27,0001-0000-0000-0000-0000-0000-0000-0000,1500,0,1,50,6498,2,2,0,0,1,1,0,0,15,35,50,3,2,1,4564,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8,100,16,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,73,73,0,0,0,0,0,0,18633,18635,0,0,1,0,0,
18635,Chaotic Helmet +5,3,5,0,0,1280,27,0001-0000-0000-0000-0000-0000-0000-0000,1500,0,1,50,6498,2,2,0,0,1,1,0,0,15,35,50,3,2,1,4565,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8,100,16,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,79,79,0,0,0,0,0,0,18634,18636,0,0,1,0,0,
18636,Chaotic Helmet +6,3,5,0,0,1280,27,0001-0000-0000-0000-0000-0000-0000-0000,1500,0,1,50,6498,2,2,0,0,1,1,0,0,15,35,50,3,2,1,4566,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8,100,16,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,87,87,0,0,0,0,0,0,18635,18637,0,0,1,0,0,
18637,Chaotic Helmet +7,3,5,0,0,1280,27,0001-0000-0000-0000-0000-0000-0000-0000,1500,0,1,50,6498,2,2,0,0,1,1,0,0,15,35,50,3,2,1,4567,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8,100,16,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,95,95,0,0,0,0,0,0,18636,18638,0,0,1,0,0,
18638,Chaotic Helmet +8,3,5,0,0,1280,27,0001-0000-0000-0000-0000-0000-0000-0000,1500,0,1,50,6498,2,2,0,0,1,1,0,0,15,35,50,3,2,1,4568,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8,100,16,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,105,105,0,0,0,0,0,0,18637,18639,0,0,1,0,0,
18639,Chaotic Helmet +9,3,5,0,0,1280,27,0001-0000-0000-0000-0000-0000-0000-0000,1500,0,1,50,6498,2,2,0,0,1,1,0,0,15,35,50,3,2,1,4569,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8,100,16,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,118,118,0,0,0,0,0,0,18638,0,0,0,1,0,0,
1951,Chaotic Pants,3,5,2,0,1282,27,0001-0000-0000-0000-0000-0000-0000-0000,1500,0,1,46,6632,2,2,0,0,1,1,0,0,15,35,50,3,2,1,4500,1,1,0,0,0,0,0,0,0,0,0,0,0,0,72,7,28,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,47,0,0,0,0,0,0,0,17561,0,0,1,0,0,
17561,Chaotic Pants +1,3,5,2,0,1282,27,0001-0000-0000-0000-0000-0000-0000-0000,1500,0,1,46,6632,2,2,0,0,1,1,0,0,15,35,50,3,2,1,4501,1,1,0,0,0,0,0,0,0,0,0,0,0,0,72,7,28,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,49,49,0,0,0,0,0,0,1951,17562,0,0,1,0,0,
17562,Chaotic Pants +2,3,5,2,0,1282,27,0001-0000-0000-0000-0000-0000-0000-0000,1500,0,1,46,6632,2,2,0,0,1,1,0,0,15,35,50,3,2,1,4502,1,1,0,0,0,0,0,0,0,0,0,0,0,0,72,7,28,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,52,52,0,0,0,0,0,0,17561,17563,0,0,1,0,0,
17563,Chaotic Pants +3,3,5,2,0,1282,27,0001-0000-0000-0000-0000-0000-0000-0000,1500,0,1,46,6632,2,2,0,0,1,1,0,0,15,35,50,3,2,1,4503,1,1,0,0,0,0,0,0,0,0,0,0,0,0,72,7,28,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,56,56,0,0,0,0,0,0,17562,17564,0,0,1,0,0,
17564,Chaotic Pants +4,3,5,2,0,1282,27,0001-0000-0000-0000-0000-0000-0000-0000,1500,0,1,46,6632,2,2,0,0,1,1,0,0,15,35,50,3,2,1,4504,1,1,0,0,0,0,0,0,0,0,0,0,0,0,72,7,28,5,31,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,61,61,0,0,0,0,0,0,17563,17565,0,0,1,0,0,
17565,Chaotic Pants +5,3,5,2,0,1282,27,0001-0000-0000-0000-0000-0000-0000-0000,1500,0,1,46,6632,2,2,0,0,1,1,0,0,15,35,50,3,2,1,4505,1,1,0,0,0,0,0,0,0,0,0,0,0,0,72,7,28,5,31,4,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,67,67,0,0,0,0,0,0,17564,17566,0,0,1,0,0,
17566,Chaotic Pants +6,3,5,2,0,1282,27,0001-0000-0000-0000-0000-0000-0000-0000,1500,0,1,46,6632,2,2,0,0,1,1,0,0,15,35,50,3,2,1,4506,1,1,0,0,0,0,0,0,0,0,0,0,0,0,72,7,28,5,31,5,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,75,75,0,0,0,0,0,0,17565,17567,0,0,1,0,0,
17567,Chaotic Pants +7,3,5,2,0,1282,27,0001-0000-0000-0000-0000-0000-0000-0000,1500,0,1,46,6632,2,2,0,0,1,1,0,0,15,35,50,3,2,1,4507,1,1,0,0,0,0,0,0,0,0,0,0,0,0,72,7,28,5,31,6,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,83,83,0,0,0,0,0,0,17566,17568,0,0,1,0,0,
17568,Chaotic Pants +8,3,5,2,0,1282,27,0001-0000-0000-0000-0000-0000-0000-0000,1500,0,1,46,6632,2,2,0,0,1,1,0,0,15,35,50,3,2,1,4508,1,1,0,0,0,0,0,0,0,0,0,0,0,0,72,7,28,5,31,7,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,93,93,0,0,0,0,0,0,17567,17569,0,0,1,0,0,
17569,Chaotic Pants +9,3,5,2,0,1282,27,0001-0000-0000-0000-0000-0000-0000-0000,1500,0,1,46,6632,2,2,0,0,1,1,0,0,15,35,50,3,2,1,4509,1,1,0,0,0,0,0,0,0,0,0,0,0,0,72,7,28,5,31,10,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,106,106,0,0,0,0,0,0,17568,0,0,0,1,0,0,
43662,Chaprin Armor,0,5,1,0,1281,27,0000-0010-0000-0000-0000-0000-0000-0000,1500,0,1,43,5636,2,2,0,0,1,1,0,0,15,35,50,3,2,1,5080,1,1,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2032,2034,2033,2034,2035,2036,0,0,0,0,0,56,56,0,0,0,0,0,0,0,43663,0,0,1,0,0,
43663,Chaprin Armor +1,0,5,1,0,1281,27,0000-0010-0000-0000-0000-0000-0000-0000,1500,0,1,43,5636,2,2,0,0,1,1,0,0,15,35,50,3,2,1,5081,1,1,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2032,2034,2033,2034,2035,2036,1,0,0,0,0,58,58,0,0,0,0,0,0,43662,43664,0,0,1,0,0,
43664,Chaprin Armor +2,0,5,1,0,1281,27,0000-0010-0000-0000-0000-0000-0000-0000,1500,0,1,43,5636,2,2,0,0,1,1,0,0,15,35,50,3,2,1,5082,1,1,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2032,2034,2033,2034,2035,2036,2,0,0,0,0,61,61,0,0,0,0,0,0,43663,43665,0,0,1,0,0,
43665,Chaprin Armor +3,0,5,1,0,1281,27,0000-0010-0000-0000-0000-0000-0000-0000,1500,0,1,43,5636,2,2,0,0,1,1,0,0,15,35,50,3,2,1,5083,1,1,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2032,2034,2033,2034,2035,2036,3,0,0,0,0,65,65,0,0,0,0,0,0,43664,43666,0,0,1,0,0,
43666,Chaprin Armor +4,0,5,1,0,1281,27,0000-0010-0000-0000-0000-0000-0000-0000,1500,0,1,43,5636,2,2,0,0,1,1,0,0,15,35,50,3,2,1,5084,1,1,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2032,2034,2033,2034,2035,2036,4,0,0,0,0,71,71,0,0,0,0,0,0,43665,43667,0,0,1,0,0,
43667,Chaprin Armor +5,0,5,1,0,1281,27,0000-0010-0000-0000-0000-0000-0000-0000,1500,0,1,43,5636,2,2,0,0,1,1,0,0,15,35,50,3,2,1,5085,1,1,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2032,2034,2033,2034,2035,2036,5,0,0,0,0,79,79,0,0,0,0,0,0,43666,43668,0,0,1,0,0,
43668,Chaprin Armor +6,0,5,1,0,1281,27,0000-0010-0000-0000-0000-0000-0000-0000,1500,0,1,43,5636,2,2,0,0,1,1,0,0,15,35,50,3,2,1,5086,1,1,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2032,2034,2033,2034,2035,2036,6,0,0,0,0,90,90,0,0,0,0,0,0,43667,43669,0,0,1,0,0,
43669,Chaprin Armor +7,0,5,1,0,1281,27,0000-0010-0000-0000-0000-0000-0000-0000,1500,0,1,43,5636,2,2,0,0,1,1,0,0,15,35,50,3,2,1,5087,1,1,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2032,2034,2033,2034,2035,2036,7,0,0,0,0,102,102,0,0,0,0,0,0,43668,43670,0,0,1,0,0,
43670,Chaprin Armor +8,0,5,1,0,1281,27,0000-0010-0000-0000-0000-0000-0000-0000,1500,0,1,43,5636,2,2,0,0,1,1,0,0,15,35,50,3,2,1,5088,1,1,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2032,2034,2033,2034,2035,2036,8,0,0,0,0,116,116,0,0,0,0,0,0,43669,43671,0,0,1,0,0,
43671,Chaprin Armor +9,0,5,1,0,1281,27,0000-0010-0000-0000-0000-0000-0000-0000,1500,0,1,43,5636,2,2,0,0,1,1,0,0,15,35,50,3,2,1,5089,1,1,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2032,2034,2033,2034,2035,2036,9,0,0,0,0,135,135,0,0,0,0,0,0,43670,0,0,0,1,0,0,
43682,Chaprin Boots,0,5,3,0,1283,27,0000-0010-0000-0000-0000-0000-0000-0000,1500,0,1,41,2376,2,2,0,0,1,1,0,0,15,35,50,3,2,1,5070,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,2014,2013,2014,2015,2016,0,0,0,0,0,22,22,0,0,0,0,0,0,0,43683,0,0,1,0,0,
43683,Chaprin Boots +1,0,5,3,0,1283,27,0000-0010-0000-0000-0000-0000-0000-0000,1500,0,1,41,2376,2,2,0,0,1,1,0,0,15,35,50,3,2,1,5071,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,2014,2013,2014,2015,2016,1,0,0,0,0,24,24,0,0,0,0,0,0,43682,43684,0,0,1,0,0,
43684,Chaprin Boots +2,0,5,3,0,1283,27,0000-0010-0000-0000-0000-0000-0000-0000,1500,0,1,41,2376,2,2,0,0,1,1,0,0,15,35,50,3,2,1,5072,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,2014,2013,2014,2015,2016,2,0,0,0,0,27,27,0,0,0,0,0,0,43683,43685,0,0,1,0,0,
43685,Chaprin Boots +3,0,5,3,0,1283,27,0000-0010-0000-0000-0000-0000-0000-0000,1500,0,1,41,2376,2,2,0,0,1,1,0,0,15,35,50,3,2,1,5073,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,2014,2013,2014,2015,2016,3,0,0,0,0,30,30,0,0,0,0,0,0,43684,43686,0,0,1,0,0,
43686,Chaprin Boots +4,0,5,3,0,1283,27,0000-0010-0000-0000-0000-0000-0000-0000,1500,0,1,41,2376,2,2,0,0,1,1,0,0,15,35,50,3,2,1,5074,1,1,0,0,0,0,0,0,0,0,0,0,0,0,51,3,0,0,0,0,0,0,0,0,0,0,2012,2014,2013,2014,2015,2016,4,0,0,0,0,34,34,0,0,0,0,0,0,43685,43687,0,0,1,0,0,
43687,Chaprin Boots +5,0,5,3,0,1283,27,0000-0010-0000-0000-0000-0000-0000-0000,1500,0,1,41,2376,2,2,0,0,1,1,0,0,15,35,50,3,2,1,5075,1,1,0,0,0,0,0,0,0,0,0,0,0,0,51,4,0,0,0,0,0,0,0,0,0,0,2012,2014,2013,2014,2015,2016,5,0,0,0,0,38,38,0,0,0,0,0,0,43686,43688,0,0,1,0,0,
43688,Chaprin Boots +6,0,5,3,0,1283,27,0000-0010-0000-0000-0000-0000-0000-0000,1500,0,1,41,2376,2,2,0,0,1,1,0,0,15,35,50,3,2,1,5076,1,1,0,0,0,0,0,0,0,0,0,0,0,0,51,5,0,0,0,0,0,0,0,0,0,0,2012,2014,2013,2014,2015,2016,6,0,0,0,0,42,42,0,0,0,0,0,0,43687,43689,0,0,1,0,0,
43689,Chaprin Boots +7,0,5,3,0,1283,27,0000-0010-0000-0000-0000-0000-0000-0000,1500,0,1,41,2376,2,2,0,0,1,1,0,0,15,35,50,3,2,1,5077,1,1,0,0,0,0,0,0,0,0,0,0,0,0,51,6,0,0,0,0,0,0,0,0,0,0,2012,2014,2013,2014,2015,2016,7,0,0,0,0,49,49,0,0,0,0,0,0,43688,43690,0,0,1,0,0,
43690,Chaprin Boots +8,0,5,3,0,1283,27,0000-0010-0000-0000-0000-0000-0000-0000,1500,0,1,41,2376,2,2,0,0,1,1,0,0,15,35,50,3,2,1,5078,1,1,0,0,0,0,0,0,0,0,0,0,0,0,51,7,0,0,0,0,0,0,0,0,0,0,2012,2014,2013,2014,2015,2016,8,0,0,0,0,57,57,0,0,0,0,0,0,43689,43691,0,0,1,0,0,
43691,Chaprin Boots +9,0,5,3,0,1283,27,0000-0010-0000-0000-0000-0000-0000-0000,1500,0,1,41,2376,2,2,0,0,1,1,0,0,15,35,50,3,2,1,5079,1,1,0,0,0,0,0,0,0,0,0,0,0,0,51,10,0,0,0,0,0,0,0,0,0,0,2012,2014,2013,2014,2015,2016,9,0,0,0,0,68,68,0,0,0,0,0,0,43690,0,0,0,1,0,0,
43672,Chaprin Glove,0,5,4,0,1284,27,0000-0010-0000-0000-0000-0000-0000-0000,1500,0,1,42,2080,2,2,0,0,1,1,0,0,15,35,50,3,2,1,5080,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,2024,2023,2024,2025,2026,0,0,0,0,0,22,22,0,0,0,0,0,0,0,43673,0,0,1,0,0,
